community_code,year,crime_type,crime_count,population,occupied_dwellings,persons_per_unit,sector,comm_structure,crime_rate_per_1000
CANADA OLYMPIC PARK,2023,Theft FROM Vehicle,1,,,,,,
CANADA OLYMPIC PARK,2024,Theft FROM Vehicle,2,,,,,,
CANYON MEADOWS,2018,Assault (Non-domestic),11,,,,,,
CANYON MEADOWS,2018,Break & Enter - Commercial,7,,,,,,
CANYON MEADOWS,2018,Break & Enter - Dwelling,19,,,,,,
CANYON MEADOWS,2018,Break & Enter - Other Premises,9,,,,,,
CANYON MEADOWS,2018,Street Robbery,2,,,,,,
CANYON MEADOWS,2018,Theft FROM Vehicle,56,,,,,,
CANYON MEADOWS,2018,Theft OF Vehicle,25,,,,,,
CANYON MEADOWS,2018,Violence  'Other' (Non-domestic),10,,,,,,
CANYON MEADOWS,2019,Assault (Non-domestic),8,,,,,,
CANYON MEADOWS,2019,Break & Enter - Commercial,12,,,,,,
CANYON MEADOWS,2019,Break & Enter - Dwelling,24,,,,,,
CANYON MEADOWS,2019,Break & Enter - Other Premises,8,,,,,,
CANYON MEADOWS,2019,Commercial Robbery,4,,,,,,
CANYON MEADOWS,2019,Street Robbery,2,,,,,,
CANYON MEADOWS,2019,Theft FROM Vehicle,70,,,,,,
CANYON MEADOWS,2019,Theft OF Vehicle,38,,,,,,
CANYON MEADOWS,2019,Violence  'Other' (Non-domestic),5,,,,,,
CANYON MEADOWS,2020,Assault (Non-domestic),10,,,,,,
CANYON MEADOWS,2020,Break & Enter - Commercial,8,,,,,,
CANYON MEADOWS,2020,Break & Enter - Dwelling,9,,,,,,
CANYON MEADOWS,2020,Break & Enter - Other Premises,13,,,,,,
CANYON MEADOWS,2020,Commercial Robbery,3,,,,,,
CANYON MEADOWS,2020,Theft FROM Vehicle,78,,,,,,
CANYON MEADOWS,2020,Theft OF Vehicle,23,,,,,,
CANYON MEADOWS,2020,Violence  'Other' (Non-domestic),12,,,,,,
CANYON MEADOWS,2021,Assault (Non-domestic),9,,,,,,
CANYON MEADOWS,2021,Break & Enter - Commercial,4,,,,,,
CANYON MEADOWS,2021,Break & Enter - Dwelling,14,,,,,,
CANYON MEADOWS,2021,Break & Enter - Other Premises,15,,,,,,
CANYON MEADOWS,2021,Commercial Robbery,5,,,,,,
CANYON MEADOWS,2021,Theft FROM Vehicle,38,,,,,,
CANYON MEADOWS,2021,Theft OF Vehicle,21,,,,,,
CANYON MEADOWS,2021,Violence  'Other' (Non-domestic),16,,,,,,
CANYON MEADOWS,2022,Assault (Non-domestic),15,,,,,,
CANYON MEADOWS,2022,Break & Enter - Commercial,13,,,,,,
CANYON MEADOWS,2022,Break & Enter - Dwelling,13,,,,,,
CANYON MEADOWS,2022,Break & Enter - Other Premises,15,,,,,,
CANYON MEADOWS,2022,Commercial Robbery,1,,,,,,
CANYON MEADOWS,2022,Street Robbery,1,,,,,,
CANYON MEADOWS,2022,Theft FROM Vehicle,82,,,,,,
CANYON MEADOWS,2022,Theft OF Vehicle,17,,,,,,
CANYON MEADOWS,2022,Violence  'Other' (Non-domestic),2,,,,,,
CANYON MEADOWS,2023,Assault (Non-domestic),14,,,,,,
CANYON MEADOWS,2023,Break & Enter - Commercial,6,,,,,,
CANYON MEADOWS,2023,Break & Enter - Dwelling,7,,,,,,
CANYON MEADOWS,2023,Break & Enter - Other Premises,7,,,,,,
CANYON MEADOWS,2023,Commercial Robbery,2,,,,,,
CANYON MEADOWS,2023,Theft FROM Vehicle,54,,,,,,
CANYON MEADOWS,2023,Theft OF Vehicle,7,,,,,,
CANYON MEADOWS,2023,Violence  'Other' (Non-domestic),15,,,,,,
CANYON MEADOWS,2024,Assault (Non-domestic),17,,,,,,
CANYON MEADOWS,2024,Break & Enter - Commercial,4,,,,,,
CANYON MEADOWS,2024,Break & Enter - Dwelling,10,,,,,,
CANYON MEADOWS,2024,Break & Enter - Other Premises,8,,,,,,
CANYON MEADOWS,2024,Commercial Robbery,1,,,,,,
CANYON MEADOWS,2024,Street Robbery,3,,,,,,
CANYON MEADOWS,2024,Theft FROM Vehicle,29,,,,,,
CANYON MEADOWS,2024,Theft OF Vehicle,14,,,,,,
CANYON MEADOWS,2024,Violence  'Other' (Non-domestic),7,,,,,,
CAPITOL HILL,2018,Assault (Non-domestic),25,,,,,,
CAPITOL HILL,2018,Break & Enter - Commercial,30,,,,,,
CAPITOL HILL,2018,Break & Enter - Dwelling,5,,,,,,
CAPITOL HILL,2018,Break & Enter - Other Premises,24,,,,,,
CAPITOL HILL,2018,Commercial Robbery,3,,,,,,
CAPITOL HILL,2018,Street Robbery,1,,,,,,
CAPITOL HILL,2018,Theft FROM Vehicle,82,,,,,,
CAPITOL HILL,2018,Theft OF Vehicle,41,,,,,,
CAPITOL HILL,2018,Violence  'Other' (Non-domestic),14,,,,,,
CAPITOL HILL,2019,Assault (Non-domestic),10,,,,,,
CAPITOL HILL,2019,Break & Enter - Commercial,33,,,,,,
CAPITOL HILL,2019,Break & Enter - Dwelling,12,,,,,,
CAPITOL HILL,2019,Break & Enter - Other Premises,37,,,,,,
CAPITOL HILL,2019,Commercial Robbery,3,,,,,,
CAPITOL HILL,2019,Street Robbery,2,,,,,,
CAPITOL HILL,2019,Theft FROM Vehicle,101,,,,,,
CAPITOL HILL,2019,Theft OF Vehicle,25,,,,,,
CAPITOL HILL,2019,Violence  'Other' (Non-domestic),9,,,,,,
CAPITOL HILL,2020,Assault (Non-domestic),22,,,,,,
CAPITOL HILL,2020,Break & Enter - Commercial,30,,,,,,
CAPITOL HILL,2020,Break & Enter - Dwelling,9,,,,,,
CAPITOL HILL,2020,Break & Enter - Other Premises,54,,,,,,
CAPITOL HILL,2020,Commercial Robbery,5,,,,,,
CAPITOL HILL,2020,Street Robbery,2,,,,,,
CAPITOL HILL,2020,Theft FROM Vehicle,99,,,,,,
CAPITOL HILL,2020,Theft OF Vehicle,30,,,,,,
CAPITOL HILL,2020,Violence  'Other' (Non-domestic),5,,,,,,
CAPITOL HILL,2021,Assault (Non-domestic),14,,,,,,
CAPITOL HILL,2021,Break & Enter - Commercial,24,,,,,,
CAPITOL HILL,2021,Break & Enter - Dwelling,9,,,,,,
CAPITOL HILL,2021,Break & Enter - Other Premises,36,,,,,,
CAPITOL HILL,2021,Commercial Robbery,1,,,,,,
CAPITOL HILL,2021,Theft FROM Vehicle,97,,,,,,
CAPITOL HILL,2021,Theft OF Vehicle,27,,,,,,
CAPITOL HILL,2021,Violence  'Other' (Non-domestic),13,,,,,,
CAPITOL HILL,2022,Assault (Non-domestic),16,,,,,,
CAPITOL HILL,2022,Break & Enter - Commercial,32,,,,,,
CAPITOL HILL,2022,Break & Enter - Dwelling,12,,,,,,
CAPITOL HILL,2022,Break & Enter - Other Premises,25,,,,,,
CAPITOL HILL,2022,Commercial Robbery,6,,,,,,
CAPITOL HILL,2022,Street Robbery,1,,,,,,
CAPITOL HILL,2022,Theft FROM Vehicle,66,,,,,,
CAPITOL HILL,2022,Theft OF Vehicle,41,,,,,,
CAPITOL HILL,2022,Violence  'Other' (Non-domestic),14,,,,,,
CAPITOL HILL,2023,Assault (Non-domestic),14,,,,,,
CAPITOL HILL,2023,Break & Enter - Commercial,19,,,,,,
CAPITOL HILL,2023,Break & Enter - Dwelling,10,,,,,,
CAPITOL HILL,2023,Break & Enter - Other Premises,25,,,,,,
CAPITOL HILL,2023,Commercial Robbery,3,,,,,,
CAPITOL HILL,2023,Street Robbery,1,,,,,,
CAPITOL HILL,2023,Theft FROM Vehicle,52,,,,,,
CAPITOL HILL,2023,Theft OF Vehicle,28,,,,,,
CAPITOL HILL,2023,Violence  'Other' (Non-domestic),8,,,,,,
CAPITOL HILL,2024,Assault (Non-domestic),14,,,,,,
CAPITOL HILL,2024,Break & Enter - Commercial,16,,,,,,
CAPITOL HILL,2024,Break & Enter - Dwelling,4,,,,,,
CAPITOL HILL,2024,Break & Enter - Other Premises,8,,,,,,
CAPITOL HILL,2024,Commercial Robbery,2,,,,,,
CAPITOL HILL,2024,Street Robbery,3,,,,,,
CAPITOL HILL,2024,Theft FROM Vehicle,29,,,,,,
CAPITOL HILL,2024,Theft OF Vehicle,10,,,,,,
CAPITOL HILL,2024,Violence  'Other' (Non-domestic),15,,,,,,
CARRINGTON,2018,Assault (Non-domestic),1,,,,,,
CARRINGTON,2018,Break & Enter - Commercial,2,,,,,,
CARRINGTON,2018,Break & Enter - Dwelling,2,,,,,,
CARRINGTON,2018,Theft FROM Vehicle,2,,,,,,
CARRINGTON,2018,Theft OF Vehicle,1,,,,,,
CARRINGTON,2019,Assault (Non-domestic),1,,,,,,
CARRINGTON,2019,Break & Enter - Commercial,7,,,,,,
CARRINGTON,2019,Break & Enter - Dwelling,1,,,,,,
CARRINGTON,2019,Break & Enter - Other Premises,1,,,,,,
CARRINGTON,2019,Theft FROM Vehicle,5,,,,,,
CARRINGTON,2019,Theft OF Vehicle,1,,,,,,
CARRINGTON,2019,Violence  'Other' (Non-domestic),1,,,,,,
CARRINGTON,2020,Break & Enter - Commercial,4,,,,,,
CARRINGTON,2020,Break & Enter - Dwelling,1,,,,,,
CARRINGTON,2020,Theft FROM Vehicle,5,,,,,,
CARRINGTON,2020,Theft OF Vehicle,4,,,,,,
CARRINGTON,2021,Break & Enter - Commercial,1,,,,,,
CARRINGTON,2021,Break & Enter - Dwelling,2,,,,,,
CARRINGTON,2021,Break & Enter - Other Premises,1,,,,,,
CARRINGTON,2021,Theft FROM Vehicle,5,,,,,,
CARRINGTON,2021,Theft OF Vehicle,4,,,,,,
CARRINGTON,2022,Assault (Non-domestic),1,,,,,,
CARRINGTON,2022,Break & Enter - Commercial,4,,,,,,
CARRINGTON,2022,Break & Enter - Dwelling,3,,,,,,
CARRINGTON,2022,Theft FROM Vehicle,13,,,,,,
CARRINGTON,2022,Theft OF Vehicle,4,,,,,,
CARRINGTON,2022,Violence  'Other' (Non-domestic),1,,,,,,
CARRINGTON,2023,Assault (Non-domestic),1,,,,,,
CARRINGTON,2023,Break & Enter - Commercial,13,,,,,,
CARRINGTON,2023,Break & Enter - Dwelling,3,,,,,,
CARRINGTON,2023,Break & Enter - Other Premises,1,,,,,,
CARRINGTON,2023,Theft FROM Vehicle,23,,,,,,
CARRINGTON,2023,Theft OF Vehicle,9,,,,,,
CARRINGTON,2023,Violence  'Other' (Non-domestic),3,,,,,,
CARRINGTON,2024,Assault (Non-domestic),6,,,,,,
CARRINGTON,2024,Break & Enter - Commercial,4,,,,,,
CARRINGTON,2024,Break & Enter - Dwelling,5,,,,,,
CARRINGTON,2024,Break & Enter - Other Premises,1,,,,,,
CARRINGTON,2024,Street Robbery,2,,,,,,
CARRINGTON,2024,Theft FROM Vehicle,15,,,,,,
CARRINGTON,2024,Theft OF Vehicle,13,,,,,,
CARRINGTON,2024,Violence  'Other' (Non-domestic),2,,,,,,
CASTLERIDGE,2018,Assault (Non-domestic),15,,,,,,
CASTLERIDGE,2018,Break & Enter - Commercial,5,,,,,,
CASTLERIDGE,2018,Break & Enter - Dwelling,7,,,,,,
CASTLERIDGE,2018,Break & Enter - Other Premises,6,,,,,,
CASTLERIDGE,2018,Commercial Robbery,1,,,,,,
CASTLERIDGE,2018,Street Robbery,4,,,,,,
CASTLERIDGE,2018,Theft FROM Vehicle,42,,,,,,
CASTLERIDGE,2018,Theft OF Vehicle,36,,,,,,
CASTLERIDGE,2018,Violence  'Other' (Non-domestic),11,,,,,,
CASTLERIDGE,2019,Assault (Non-domestic),12,,,,,,
CASTLERIDGE,2019,Break & Enter - Commercial,4,,,,,,
CASTLERIDGE,2019,Break & Enter - Dwelling,11,,,,,,
CASTLERIDGE,2019,Break & Enter - Other Premises,15,,,,,,
CASTLERIDGE,2019,Street Robbery,2,,,,,,
CASTLERIDGE,2019,Theft FROM Vehicle,56,,,,,,
CASTLERIDGE,2019,Theft OF Vehicle,36,,,,,,
CASTLERIDGE,2019,Violence  'Other' (Non-domestic),2,,,,,,
CASTLERIDGE,2020,Assault (Non-domestic),16,,,,,,
CASTLERIDGE,2020,Break & Enter - Commercial,5,,,,,,
CASTLERIDGE,2020,Break & Enter - Dwelling,16,,,,,,
CASTLERIDGE,2020,Break & Enter - Other Premises,19,,,,,,
CASTLERIDGE,2020,Street Robbery,3,,,,,,
CASTLERIDGE,2020,Theft FROM Vehicle,90,,,,,,
CASTLERIDGE,2020,Theft OF Vehicle,26,,,,,,
CASTLERIDGE,2020,Violence  'Other' (Non-domestic),7,,,,,,
CASTLERIDGE,2021,Assault (Non-domestic),20,,,,,,
CASTLERIDGE,2021,Break & Enter - Commercial,4,,,,,,
CASTLERIDGE,2021,Break & Enter - Dwelling,11,,,,,,
CASTLERIDGE,2021,Break & Enter - Other Premises,8,,,,,,
CASTLERIDGE,2021,Commercial Robbery,1,,,,,,
CASTLERIDGE,2021,Street Robbery,7,,,,,,
CASTLERIDGE,2021,Theft FROM Vehicle,67,,,,,,
CASTLERIDGE,2021,Theft OF Vehicle,38,,,,,,
CASTLERIDGE,2021,Violence  'Other' (Non-domestic),9,,,,,,
CASTLERIDGE,2022,Assault (Non-domestic),13,,,,,,
CASTLERIDGE,2022,Break & Enter - Commercial,1,,,,,,
CASTLERIDGE,2022,Break & Enter - Dwelling,11,,,,,,
CASTLERIDGE,2022,Break & Enter - Other Premises,22,,,,,,
CASTLERIDGE,2022,Commercial Robbery,2,,,,,,
CASTLERIDGE,2022,Theft FROM Vehicle,48,,,,,,
CASTLERIDGE,2022,Theft OF Vehicle,31,,,,,,
CASTLERIDGE,2022,Violence  'Other' (Non-domestic),15,,,,,,
CASTLERIDGE,2023,Assault (Non-domestic),11,,,,,,
CASTLERIDGE,2023,Break & Enter - Commercial,6,,,,,,
CASTLERIDGE,2023,Break & Enter - Dwelling,5,,,,,,
CASTLERIDGE,2023,Break & Enter - Other Premises,10,,,,,,
CASTLERIDGE,2023,Street Robbery,6,,,,,,
CASTLERIDGE,2023,Theft FROM Vehicle,43,,,,,,
CASTLERIDGE,2023,Theft OF Vehicle,36,,,,,,
CASTLERIDGE,2023,Violence  'Other' (Non-domestic),14,,,,,,
CASTLERIDGE,2024,Assault (Non-domestic),7,,,,,,
CASTLERIDGE,2024,Break & Enter - Commercial,1,,,,,,
CASTLERIDGE,2024,Break & Enter - Dwelling,10,,,,,,
CASTLERIDGE,2024,Break & Enter - Other Premises,2,,,,,,
CASTLERIDGE,2024,Street Robbery,1,,,,,,
CASTLERIDGE,2024,Theft FROM Vehicle,10,,,,,,
CASTLERIDGE,2024,Theft OF Vehicle,12,,,,,,
CASTLERIDGE,2024,Violence  'Other' (Non-domestic),7,,,,,,
CEDARBRAE,2018,Assault (Non-domestic),13,,,,,,
CEDARBRAE,2018,Break & Enter - Commercial,1,,,,,,
CEDARBRAE,2018,Break & Enter - Dwelling,8,,,,,,
CEDARBRAE,2018,Break & Enter - Other Premises,10,,,,,,
CEDARBRAE,2018,Street Robbery,4,,,,,,
CEDARBRAE,2018,Theft FROM Vehicle,33,,,,,,
CEDARBRAE,2018,Theft OF Vehicle,2,,,,,,
CEDARBRAE,2018,Violence  'Other' (Non-domestic),7,,,,,,
CEDARBRAE,2019,Assault (Non-domestic),6,,,,,,
CEDARBRAE,2019,Break & Enter - Dwelling,6,,,,,,
CEDARBRAE,2019,Break & Enter - Other Premises,7,,,,,,
CEDARBRAE,2019,Theft FROM Vehicle,47,,,,,,
CEDARBRAE,2019,Theft OF Vehicle,18,,,,,,
CEDARBRAE,2019,Violence  'Other' (Non-domestic),7,,,,,,
CEDARBRAE,2020,Assault (Non-domestic),6,,,,,,
CEDARBRAE,2020,Break & Enter - Commercial,6,,,,,,
CEDARBRAE,2020,Break & Enter - Dwelling,3,,,,,,
CEDARBRAE,2020,Break & Enter - Other Premises,12,,,,,,
CEDARBRAE,2020,Street Robbery,1,,,,,,
CEDARBRAE,2020,Theft FROM Vehicle,36,,,,,,
CEDARBRAE,2020,Theft OF Vehicle,9,,,,,,
CEDARBRAE,2020,Violence  'Other' (Non-domestic),8,,,,,,
CEDARBRAE,2021,Assault (Non-domestic),5,,,,,,
CEDARBRAE,2021,Break & Enter - Commercial,1,,,,,,
CEDARBRAE,2021,Break & Enter - Dwelling,3,,,,,,
CEDARBRAE,2021,Break & Enter - Other Premises,6,,,,,,
CEDARBRAE,2021,Street Robbery,5,,,,,,
CEDARBRAE,2021,Theft FROM Vehicle,27,,,,,,
CEDARBRAE,2021,Theft OF Vehicle,11,,,,,,
CEDARBRAE,2021,Violence  'Other' (Non-domestic),8,,,,,,
CEDARBRAE,2022,Assault (Non-domestic),12,,,,,,
CEDARBRAE,2022,Break & Enter - Commercial,2,,,,,,
CEDARBRAE,2022,Break & Enter - Dwelling,6,,,,,,
CEDARBRAE,2022,Break & Enter - Other Premises,8,,,,,,
CEDARBRAE,2022,Street Robbery,1,,,,,,
CEDARBRAE,2022,Theft FROM Vehicle,34,,,,,,
CEDARBRAE,2022,Theft OF Vehicle,13,,,,,,
CEDARBRAE,2022,Violence  'Other' (Non-domestic),3,,,,,,
CEDARBRAE,2023,Assault (Non-domestic),12,,,,,,
CEDARBRAE,2023,Break & Enter - Commercial,5,,,,,,
CEDARBRAE,2023,Break & Enter - Dwelling,3,,,,,,
CEDARBRAE,2023,Break & Enter - Other Premises,5,,,,,,
CEDARBRAE,2023,Street Robbery,2,,,,,,
CEDARBRAE,2023,Theft FROM Vehicle,19,,,,,,
CEDARBRAE,2023,Theft OF Vehicle,8,,,,,,
CEDARBRAE,2023,Violence  'Other' (Non-domestic),8,,,,,,
CEDARBRAE,2024,Assault (Non-domestic),3,,,,,,
CEDARBRAE,2024,Break & Enter - Commercial,1,,,,,,
CEDARBRAE,2024,Break & Enter - Dwelling,1,,,,,,
CEDARBRAE,2024,Break & Enter - Other Premises,5,,,,,,
CEDARBRAE,2024,Street Robbery,1,,,,,,
CEDARBRAE,2024,Theft FROM Vehicle,17,,,,,,
CEDARBRAE,2024,Theft OF Vehicle,6,,,,,,
CEDARBRAE,2024,Violence  'Other' (Non-domestic),5,,,,,,
CHAPARRAL,2018,Assault (Non-domestic),8,,,,,,
CHAPARRAL,2018,Break & Enter - Commercial,6,,,,,,
CHAPARRAL,2018,Break & Enter - Dwelling,28,,,,,,
CHAPARRAL,2018,Break & Enter - Other Premises,1,,,,,,
CHAPARRAL,2018,Street Robbery,1,,,,,,
CHAPARRAL,2018,Theft FROM Vehicle,80,,,,,,
CHAPARRAL,2018,Theft OF Vehicle,21,,,,,,
CHAPARRAL,2018,Violence  'Other' (Non-domestic),6,,,,,,
CHAPARRAL,2019,Assault (Non-domestic),5,,,,,,
CHAPARRAL,2019,Break & Enter - Commercial,2,,,,,,
CHAPARRAL,2019,Break & Enter - Dwelling,12,,,,,,
CHAPARRAL,2019,Break & Enter - Other Premises,1,,,,,,
CHAPARRAL,2019,Commercial Robbery,2,,,,,,
CHAPARRAL,2019,Street Robbery,1,,,,,,
CHAPARRAL,2019,Theft FROM Vehicle,41,,,,,,
CHAPARRAL,2019,Theft OF Vehicle,19,,,,,,
CHAPARRAL,2019,Violence  'Other' (Non-domestic),7,,,,,,
CHAPARRAL,2020,Assault (Non-domestic),1,,,,,,
CHAPARRAL,2020,Break & Enter - Dwelling,17,,,,,,
CHAPARRAL,2020,Break & Enter - Other Premises,1,,,,,,
CHAPARRAL,2020,Theft FROM Vehicle,48,,,,,,
CHAPARRAL,2020,Theft OF Vehicle,10,,,,,,
CHAPARRAL,2020,Violence  'Other' (Non-domestic),8,,,,,,
CHAPARRAL,2021,Assault (Non-domestic),6,,,,,,
CHAPARRAL,2021,Break & Enter - Commercial,1,,,,,,
CHAPARRAL,2021,Break & Enter - Dwelling,9,,,,,,
CHAPARRAL,2021,Break & Enter - Other Premises,1,,,,,,
CHAPARRAL,2021,Theft FROM Vehicle,27,,,,,,
CHAPARRAL,2021,Theft OF Vehicle,12,,,,,,
CHAPARRAL,2021,Violence  'Other' (Non-domestic),5,,,,,,
CHAPARRAL,2022,Assault (Non-domestic),8,,,,,,
CHAPARRAL,2022,Break & Enter - Commercial,3,,,,,,
CHAPARRAL,2022,Break & Enter - Dwelling,15,,,,,,
CHAPARRAL,2022,Street Robbery,1,,,,,,
CHAPARRAL,2022,Theft FROM Vehicle,22,,,,,,
CHAPARRAL,2022,Theft OF Vehicle,16,,,,,,
CHAPARRAL,2022,Violence  'Other' (Non-domestic),9,,,,,,
CHAPARRAL,2023,Assault (Non-domestic),10,,,,,,
CHAPARRAL,2023,Break & Enter - Commercial,3,,,,,,
CHAPARRAL,2023,Break & Enter - Dwelling,7,,,,,,
CHAPARRAL,2023,Theft FROM Vehicle,18,,,,,,
CHAPARRAL,2023,Theft OF Vehicle,18,,,,,,
CHAPARRAL,2023,Violence  'Other' (Non-domestic),11,,,,,,
CHAPARRAL,2024,Assault (Non-domestic),4,,,,,,
CHAPARRAL,2024,Break & Enter - Commercial,3,,,,,,
CHAPARRAL,2024,Break & Enter - Dwelling,6,,,,,,
CHAPARRAL,2024,Commercial Robbery,1,,,,,,
CHAPARRAL,2024,Street Robbery,2,,,,,,
CHAPARRAL,2024,Theft FROM Vehicle,17,,,,,,
CHAPARRAL,2024,Theft OF Vehicle,16,,,,,,
CHAPARRAL,2024,Violence  'Other' (Non-domestic),7,,,,,,
CHARLESWOOD,2018,Assault (Non-domestic),6,,,,,,
CHARLESWOOD,2018,Break & Enter - Commercial,8,,,,,,
CHARLESWOOD,2018,Break & Enter - Dwelling,5,,,,,,
CHARLESWOOD,2018,Break & Enter - Other Premises,13,,,,,,
CHARLESWOOD,2018,Street Robbery,1,,,,,,
CHARLESWOOD,2018,Theft FROM Vehicle,37,,,,,,
CHARLESWOOD,2018,Theft OF Vehicle,12,,,,,,
CHARLESWOOD,2018,Violence  'Other' (Non-domestic),2,,,,,,
CHARLESWOOD,2019,Assault (Non-domestic),4,,,,,,
CHARLESWOOD,2019,Break & Enter - Commercial,4,,,,,,
CHARLESWOOD,2019,Break & Enter - Dwelling,4,,,,,,
CHARLESWOOD,2019,Break & Enter - Other Premises,15,,,,,,
CHARLESWOOD,2019,Street Robbery,1,,,,,,
CHARLESWOOD,2019,Theft FROM Vehicle,34,,,,,,
CHARLESWOOD,2019,Theft OF Vehicle,12,,,,,,
CHARLESWOOD,2019,Violence  'Other' (Non-domestic),3,,,,,,
CHARLESWOOD,2020,Assault (Non-domestic),2,,,,,,
CHARLESWOOD,2020,Break & Enter - Commercial,1,,,,,,
CHARLESWOOD,2020,Break & Enter - Dwelling,2,,,,,,
CHARLESWOOD,2020,Break & Enter - Other Premises,12,,,,,,
CHARLESWOOD,2020,Theft FROM Vehicle,28,,,,,,
CHARLESWOOD,2020,Theft OF Vehicle,9,,,,,,
CHARLESWOOD,2020,Violence  'Other' (Non-domestic),3,,,,,,
CHARLESWOOD,2021,Assault (Non-domestic),3,,,,,,
CHARLESWOOD,2021,Break & Enter - Commercial,3,,,,,,
CHARLESWOOD,2021,Break & Enter - Dwelling,4,,,,,,
CHARLESWOOD,2021,Break & Enter - Other Premises,14,,,,,,
CHARLESWOOD,2021,Street Robbery,1,,,,,,
CHARLESWOOD,2021,Theft FROM Vehicle,31,,,,,,
CHARLESWOOD,2021,Theft OF Vehicle,4,,,,,,
CHARLESWOOD,2021,Violence  'Other' (Non-domestic),2,,,,,,
CHARLESWOOD,2022,Assault (Non-domestic),3,,,,,,
CHARLESWOOD,2022,Break & Enter - Commercial,11,,,,,,
CHARLESWOOD,2022,Break & Enter - Dwelling,4,,,,,,
CHARLESWOOD,2022,Break & Enter - Other Premises,15,,,,,,
CHARLESWOOD,2022,Street Robbery,1,,,,,,
CHARLESWOOD,2022,Theft FROM Vehicle,47,,,,,,
CHARLESWOOD,2022,Theft OF Vehicle,6,,,,,,
CHARLESWOOD,2022,Violence  'Other' (Non-domestic),1,,,,,,
CHARLESWOOD,2023,Assault (Non-domestic),5,,,,,,
CHARLESWOOD,2023,Break & Enter - Commercial,2,,,,,,
CHARLESWOOD,2023,Break & Enter - Dwelling,5,,,,,,
CHARLESWOOD,2023,Break & Enter - Other Premises,8,,,,,,
CHARLESWOOD,2023,Theft FROM Vehicle,12,,,,,,
CHARLESWOOD,2023,Theft OF Vehicle,5,,,,,,
CHARLESWOOD,2023,Violence  'Other' (Non-domestic),3,,,,,,
CHARLESWOOD,2024,Assault (Non-domestic),6,,,,,,
CHARLESWOOD,2024,Break & Enter - Dwelling,2,,,,,,
CHARLESWOOD,2024,Break & Enter - Other Premises,4,,,,,,
CHARLESWOOD,2024,Theft FROM Vehicle,14,,,,,,
CHARLESWOOD,2024,Theft OF Vehicle,4,,,,,,
CHARLESWOOD,2024,Violence  'Other' (Non-domestic),4,,,,,,
CHINATOWN,2018,Assault (Non-domestic),7,,,,,,
CHINATOWN,2018,Break & Enter - Commercial,23,,,,,,
CHINATOWN,2018,Break & Enter - Other Premises,1,,,,,,
CHINATOWN,2018,Street Robbery,1,,,,,,
CHINATOWN,2018,Theft FROM Vehicle,23,,,,,,
CHINATOWN,2018,Theft OF Vehicle,1,,,,,,
CHINATOWN,2018,Violence  'Other' (Non-domestic),2,,,,,,
CHINATOWN,2019,Assault (Non-domestic),8,,,,,,
CHINATOWN,2019,Break & Enter - Commercial,34,,,,,,
CHINATOWN,2019,Break & Enter - Dwelling,4,,,,,,
CHINATOWN,2019,Street Robbery,2,,,,,,
CHINATOWN,2019,Theft FROM Vehicle,61,,,,,,
CHINATOWN,2019,Theft OF Vehicle,6,,,,,,
CHINATOWN,2019,Violence  'Other' (Non-domestic),5,,,,,,
CHINATOWN,2020,Assault (Non-domestic),6,,,,,,
CHINATOWN,2020,Break & Enter - Commercial,22,,,,,,
CHINATOWN,2020,Break & Enter - Dwelling,6,,,,,,
CHINATOWN,2020,Commercial Robbery,2,,,,,,
CHINATOWN,2020,Street Robbery,1,,,,,,
CHINATOWN,2020,Theft FROM Vehicle,24,,,,,,
CHINATOWN,2020,Theft OF Vehicle,8,,,,,,
CHINATOWN,2020,Violence  'Other' (Non-domestic),4,,,,,,
CHINATOWN,2021,Assault (Non-domestic),11,,,,,,
CHINATOWN,2021,Break & Enter - Commercial,15,,,,,,
CHINATOWN,2021,Break & Enter - Dwelling,3,,,,,,
CHINATOWN,2021,Street Robbery,3,,,,,,
CHINATOWN,2021,Theft FROM Vehicle,21,,,,,,
CHINATOWN,2021,Theft OF Vehicle,8,,,,,,
CHINATOWN,2021,Violence  'Other' (Non-domestic),9,,,,,,
CHINATOWN,2022,Assault (Non-domestic),5,,,,,,
CHINATOWN,2022,Break & Enter - Commercial,16,,,,,,
CHINATOWN,2022,Break & Enter - Dwelling,2,,,,,,
CHINATOWN,2022,Commercial Robbery,1,,,,,,
CHINATOWN,2022,Theft FROM Vehicle,19,,,,,,
CHINATOWN,2022,Theft OF Vehicle,4,,,,,,
CHINATOWN,2022,Violence  'Other' (Non-domestic),6,,,,,,
CHINATOWN,2023,Assault (Non-domestic),4,,,,,,
CHINATOWN,2023,Break & Enter - Commercial,22,,,,,,
CHINATOWN,2023,Break & Enter - Dwelling,1,,,,,,
CHINATOWN,2023,Commercial Robbery,3,,,,,,
CHINATOWN,2023,Street Robbery,3,,,,,,
CHINATOWN,2023,Theft FROM Vehicle,15,,,,,,
CHINATOWN,2023,Theft OF Vehicle,4,,,,,,
CHINATOWN,2023,Violence  'Other' (Non-domestic),5,,,,,,
CHINATOWN,2024,Assault (Non-domestic),6,,,,,,
CHINATOWN,2024,Break & Enter - Commercial,9,,,,,,
CHINATOWN,2024,Break & Enter - Other Premises,1,,,,,,
CHINATOWN,2024,Street Robbery,1,,,,,,
CHINATOWN,2024,Theft FROM Vehicle,8,,,,,,
CHINATOWN,2024,Theft OF Vehicle,2,,,,,,
